0,1,2,3
0,48,47,61
0,38,35,44
0,25,30,21
0,21,27,20
0,30,36,42
0,30,36,42
0,72,12,32
10,52,16,31
8,55,36,47
0,34,24,13
2,38,23,12
10,52,16,31
8,55,36,47
0,34,24,13
2,38,23,12
7,59,18,42
7,80,28,69
0,36,25,7
0,35,27,9
0,32,26,40
0,27,52,53
0,23,22,24
0,24,19,23
0,21,39,39
0,21,39,39
0,47,33,14
0,47,33,14
0,39,37,53
0,34,50,53
0,33,24,34
0,29,32,27
0,32,26,40
0,27,52,53
0,23,22,24
0,24,19,23
0,32,22,39
0,31,50,61
0,20,26,19
0,20,21,18
0,32,24,38
0,27,52,53
0,24,23,28
0,24,19,23
9,52,16,33
8,65,15,58
26,9,20,25
0,34,23,7
5,50,16,37
4,49,33,35
0,41,21,13
0,37,23,11
7,48,15,37
7,46,30,33
0,39,23,13
0,40,24,10
0,32,26,40
0,27,52,53
0,23,22,24
0,24,19,23
0,68,24,92
50,0,55,26
0,39,17,28
0,67,55,32
7,39,16,38
13,29,36,51
0,36,19,25
3,40,22,24
0,36,19,25
1,37,17,26
0,36,19,25
1,37,17,26
0,39,17,28
0,102,34,71
0,39,17,28
0,102,34,71
5,54,21,40
11,65,27,58
0,34,26,10
0,33,26,8
7,45,19,30
12,62,24,56
0,38,22,18
2,41,23,13
3,106,40,92
0,32,26,40
0,27,52,53
0,23,22,24
0,24,16,21
0,34,23,28
0,37,35,21
0,33,24,18
0,24,19,17
0,32,26,40
0,27,52,53
0,23,22,24
0,24,19,23
0,31,18,37
0,32,26,40
0,27,52,53
0,23,22,24
0,24,19,23
0,31,24,41
0,28,44,51
0,25,23,25
0,26,20,22
0,31,24,41
0,28,44,51
0,25,23,25
0,26,20,22
0,58,32,67
0,44,28,53
0,30,16,28
0,75,45,41
5,58,15,45
5,59,16,42
3,63,21,35
0,33,24,11
10,45,27,27
36,42,51,27
1,38,34,8
1,34,29,8
0,47,16,36
0,35,32,60
0,31,16,31
0,58,35,59
0,35,27,9
0,37,20,50
0,35,32,54
0,28,14,31
0,65,20,61
8,36,20,21
6,44,19,20
2,32,33,6
1,28,25,5
2,47,37,40
4,39,49,40
0,45,21,11
0,38,39,16
0,32,26,40
0,27,52,53
0,23,22,24
0,24,19,23
0,30,23,29
0,25,25,32
0,45,20,74
0,39,26,54
0,30,15,27
0,80,27,71
0,33,26,41
0,32,27,40
0,27,22,28
0,26,24,26
0,33,26,41
0,32,27,40
0,27,22,28
0,26,24,26
4,50,25,43
4,49,25,41
6,35,29,22
0,33,29,17
4,26,22,13
7,59,15,43
6,84,33,70
0,36,25,7
0,35,24,10
10,51,16,30
0,36,24,6
8,50,16,35
7,52,22,32
0,35,25,8
0,33,22,7
1,46,27,35
7,53,56,53
0,39,31,25
0,40,37,19
0,32,22,39
0,31,50,61
0,20,21,18
0,34,30,41
0,33,31,48
0,22,25,23
0,21,25,20
0,33,26,41
0,32,40,42
0,28,25,20
0,22,26,18
0,32,26,40
0,27,52,53
0,23,22,24
0,24,19,23
0,52,18,60
0,44,23,53
0,35,16,44
0,36,17,43
0,31,16,37
0,53,15,73
0,50,30,69
14,69,17,52
7,62,26,58
4,42,24,11
