0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
1,6,6,11,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,0,0,0,0,0,0,0,0,0,0,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,29.0,286.0,266.0,266.0,286.0,1,0,1,0,0,0,0,0
0,6,3,10,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,20.0,237.0,200.0,200.0,237.0,0,1,1,0,0,0,0,0
0,8,11,3,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,0,0,0,0,0,0,2,4,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,52.0,240.0,266.0,266.0,240.0,0,1,1,0,0,0,0,0
0,6,14,5,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,55.0,270.0,305.0,305.0,270.0,0,1,1,0,0,0,2,0
1,5,2,11,2,2,0,0,2,0,0,0,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0,17.999999999999996,239.0,198.0,198.0,239.0,0,1,1,0,0,0,0,0
0,6,3,11,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,20.0,249.0,211.0,211.0,249.0,0,1,1,0,0,0,0,0
0,7,10,5,2,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,38.0,257.0,249.0,249.0,257.0,0,1,1,0,0,0,3,0
1,8,9,5,0,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,4,4,4,2,2,0,0,0,0,0,0,0,0,35.0,264.0,265.0,265.0,264.0,1,0,1,0,0,0,1,0
1,5,2,11,2,2,0,0,2,0,0,0,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0,17.999999999999996,239.0,198.0,198.0,239.0,0,1,1,0,0,0,0,0
0,6,3,11,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,20.0,249.0,211.0,211.0,249.0,0,1,1,0,0,0,0,0
0,7,10,5,2,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,38.0,257.0,249.0,249.0,257.0,0,1,1,0,0,0,3,0
1,8,9,5,0,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,4,4,4,2,2,0,0,0,0,0,0,0,0,35.0,264.0,265.0,265.0,264.0,1,0,1,0,0,0,1,0
0,5,2,9,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3.0,189.0,179.0,179.0,189.0,0,0,1,0,0,0,0,0
0,6,4,6,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5.0,187.0,181.0,181.0,187.0,0,0,1,0,0,0,0,0
0,5,6,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,13.0,151.0,148.0,148.0,151.0,0,1,1,0,0,0,0,0
0,7,10,2,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,30.0,216.0,221.0,221.0,216.0,0,1,1,0,0,0,0,0
0,6,0,10,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,192.0,176.0,176.0,192.0,0,0,0,0,0,0,0,0
0,5,0,9,2,2,0,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,168.0,154.0,154.0,168.0,0,0,0,0,0,0,0,0
0,7,11,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,23.0,223.0,237.0,237.0,223.0,0,1,1,0,0,0,0,0
