0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
14,12,10,10,6,6,0,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,144.0,483.0,575.0,575.0,483.0,1,1,1,1,1,1,0,0
21,22,17,16,8,8,0,8,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,8,0,0,4,4,4,4,2,6,4,4,2,2,2,2,2,2,6,6,6,6,2,4,2,0,0,466.0,876.0,872.0,872.0,876.0,2,2,2,2,1,1,0,1
18,15,10,13,4,6,0,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,0,0,0,237.0,643.0,645.0,645.0,643.0,1,1,1,0,0,0,0,0
16,14,9,9,6,6,0,0,0,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,259.0,504.0,600.0,600.0,504.0,1,1,1,1,1,1,0,0
16,16,9,9,6,6,0,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,270.0,575.0,575.0,575.0,575.0,1,1,1,1,1,1,0,0
16,15,8,9,6,6,0,0,0,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,267.0,541.0,563.0,563.0,541.0,1,1,1,1,1,1,0,0
17,16,9,10,6,4,0,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,0,0,0,0,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,4,2,2,2,0,0,0,301.0,579.0,617.0,617.0,579.0,1,1,1,1,2,1,0,0
15,14,10,9,4,6,0,0,0,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,0,0,0,0,0,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,0,0,0,0,260.0,519.0,585.0,585.0,519.0,1,1,1,1,0,0,0,0
16,15,8,9,6,6,0,0,0,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,267.0,541.0,563.0,563.0,541.0,1,1,1,1,1,1,0,0
16,15,8,9,6,6,0,0,0,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,267.0,541.0,563.0,563.0,541.0,1,1,1,1,1,1,0,0
