0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
21,14,16,14,6,8,0,0,6,6,6,6,6,6,6,8,8,8,8,8,6,6,4,4,4,4,4,4,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,4,4,2,2,0,0,0,0,0,0,210.0,716.0,779.0,779.0,716.0,2,1,1,1,2,0,2,3
19,17,16,15,6,6,0,0,4,4,4,6,8,8,8,8,8,8,8,8,8,8,6,4,4,4,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,347.0,761.0,780.0,780.0,761.0,1,1,1,1,1,0,3,2
18,17,16,14,6,6,0,0,4,4,4,6,6,6,8,8,8,8,8,8,8,4,4,4,4,4,2,0,0,0,0,0,0,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,0,0,0,307.0,730.0,765.0,765.0,730.0,1,1,1,1,4,0,5,2
19,13,13,12,6,6,0,0,2,4,6,6,6,6,6,6,8,8,8,8,6,4,4,4,4,4,0,0,0,0,0,0,0,2,2,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,0,0,0,0,257.0,626.0,685.0,685.0,626.0,1,1,1,1,4,0,2,0
18,18,19,15,8,6,0,0,2,6,6,6,6,6,6,8,8,8,8,8,8,8,4,4,4,4,4,2,0,0,0,0,0,2,4,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,0,0,0,303.0,707.0,903.0,903.0,707.0,1,2,2,0,3,0,1,3
18,17,16,11,4,6,0,2,4,6,6,6,6,6,6,6,8,8,8,6,4,4,4,4,4,4,4,0,0,0,0,0,0,4,4,4,2,2,2,2,2,4,6,2,2,2,2,2,2,2,2,0,0,0,269.0,626.0,800.0,800.0,626.0,1,1,2,0,0,0,2,3
14,19,14,12,8,2,0,0,2,6,6,6,6,6,6,6,8,8,8,8,8,4,4,4,4,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,266.0,670.0,687.0,687.0,670.0,1,1,1,1,1,0,4,0
11,18,13,12,6,6,0,0,2,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,222.0,612.0,630.0,630.0,612.0,1,1,1,1,0,0,1,2
15,20,14,16,8,6,0,0,2,6,6,6,6,6,6,8,8,8,8,8,8,6,4,4,4,4,0,0,0,0,0,0,0,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,293.0,699.0,796.0,796.0,699.0,1,1,1,1,1,0,4,6
16,15,12,12,6,6,0,0,2,6,6,6,6,6,6,6,6,8,8,6,4,4,4,4,4,4,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,0,0,0,241.0,582.0,683.0,683.0,582.0,1,1,1,1,2,0,1,0
20,16,18,16,8,8,0,0,4,6,6,6,6,6,8,8,8,8,8,8,8,8,8,4,4,4,4,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,332.0,778.0,832.0,832.0,778.0,2,1,1,1,1,0,3,2
16,23,16,16,8,8,0,2,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,6,4,4,4,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,0,0,0,330.0,814.0,819.0,819.0,814.0,1,1,1,1,1,0,1,0
19,17,15,15,6,6,0,0,4,6,6,6,6,6,6,8,8,8,8,8,8,8,4,4,4,4,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,0,0,318.0,762.0,756.0,756.0,762.0,2,1,1,1,2,0,3,5
22,18,18,14,4,6,0,0,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,6,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,376.0,679.0,977.0,977.0,679.0,2,1,0,0,4,1,1,0
21,17,16,16,6,6,0,0,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,4,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,328.0,728.0,882.0,882.0,728.0,2,1,0,1,3,0,1,0
21,14,16,15,6,4,0,0,2,6,6,6,6,6,8,8,8,8,8,8,8,6,4,4,4,4,2,0,0,0,0,0,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,316.0,676.0,842.0,842.0,676.0,2,1,1,1,3,0,3,3
19,21,18,17,8,6,0,2,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,344.0,846.0,879.0,879.0,846.0,1,1,1,1,1,0,1,2
20,18,15,14,6,6,0,0,4,6,6,6,6,8,8,8,8,8,8,8,8,8,6,4,4,4,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,0,0,0,311.0,770.0,771.0,771.0,770.0,1,1,1,1,4,0,4,0
17,22,20,11,4,4,0,0,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,4,4,4,0,0,0,0,0,0,2,4,4,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,0,0,0,317.0,709.0,901.0,901.0,709.0,1,2,1,0,1,1,2,2
21,16,19,9,8,6,0,2,4,6,6,6,6,6,6,6,8,8,8,8,6,4,4,4,4,4,4,0,0,0,0,0,0,2,4,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,0,0,290.0,658.0,837.0,837.0,658.0,1,1,2,0,1,1,1,0
